latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.2669,-115.7823,352.4,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288.5,189.3,N,0
53.2689,-115.8126,332.4,2,1.4,2023-05-05,0936,Aqua,MODIS,98,61.03,286.6,88,N,0
53.2709,-115.843,373.4,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,296.8,356.9,N,0
53.273,-115.8735,378.7,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,295.9,413.3,N,0
53.275,-115.9042,322.5,2.1,1.4,2023-05-05,0936,Aqua,MODIS,0,61.03,287.5,53.8,N,0
53.277,-115.9349,333.7,2.1,1.4,2023-05-05,0936,Aqua,MODIS,79,61.03,289.6,97.9,N,0
53.2791,-115.9657,324.1,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,287.3,67.2,N,0
53.2407,-115.7486,411,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,297,912.7,N,0
53.2426,-115.7788,446.5,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,305,1878.4,N,0
53.2444,-115.8091,377,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,293.3,393.8,N,0
53.2463,-115.8394,361.8,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,292.2,253.9,N,0
53.2531,-115.7465,336.5,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,287.8,107.6,N,0
53.2569,-115.8069,372.1,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,290.2,348.4,N,0
53.2588,-115.8373,394.3,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,297.8,622,N,0
53.2606,-115.8677,346.7,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,291,147.9,N,0
53.2625,-115.8981,332.1,2.1,1.4,2023-05-05,0936,Aqua,MODIS,38,61.03,289,86.1,N,0
53.2674,-115.7745,344.2,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288,143.6,N,0
53.2693,-115.8048,336,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,286.4,103.4,N,0
53.2712,-115.8353,365.7,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,292.4,290.5,N,0
53.2731,-115.8658,411.7,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,299.1,940,N,0
53.275,-115.8964,326,2.1,1.4,2023-05-05,0936,Aqua,MODIS,66,61.03,287.9,66.6,N,0
53.2769,-115.9272,337.6,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288.5,115,N,0
53.2788,-115.958,338.2,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288.8,118.9,N,0
53.2837,-115.8332,321.7,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,286,53.5,N,0
53.2857,-115.8638,437.7,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,302.4,1608.9,N,0
53.2876,-115.8944,366.7,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,289.8,303,N,0
53.2895,-115.9251,327.3,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288.7,73,N,0
53.2914,-115.9561,341.6,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,289.2,137,N,0
53.2982,-115.862,372.4,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,289.1,354.8,N,0
53.3001,-115.8926,366.8,2.1,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,289.9,304.3,N,0
53.302,-115.9232,307.2,2.1,1.4,2023-05-05,0936,Aqua,MODIS,71,61.03,286.7,23.7,N,0
53.304,-115.9541,311.1,2.1,1.4,2023-05-05,0936,Aqua,MODIS,82,61.03,286.7,33.6,N,0
53.5625,-114.959,301.8,1.9,1.3,2023-05-05,0936,Aqua,MODIS,45,61.03,281.8,19.9,N,0
53.8275,-114.7818,319.8,1.9,1.3,2023-05-05,0936,Aqua,MODIS,99,61.03,285.8,48.1,N,0
53.8218,-114.7778,318.8,1.9,1.3,2023-05-05,0936,Aqua,MODIS,97,61.03,285.2,46.4,N,0
53.255,-115.7766,432.1,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,300.5,1425.7,N,0
52.8221,-115.8868,319.1,2,1.4,2023-05-05,0936,Aqua,MODIS,91,61.03,280.1,55.8,N,0
52.8241,-115.9166,307.2,2,1.4,2023-05-05,0936,Aqua,MODIS,30,61.03,279.3,29.5,N,0
52.8248,-115.8814,308.6,2,1.4,2023-05-05,0936,Aqua,MODIS,73,61.03,278.8,34.2,N,0
52.8267,-115.9113,306.1,2,1.4,2023-05-05,0936,Aqua,MODIS,67,61.03,279.8,30.1,N,0
52.9258,-115.6768,317.4,2,1.4,2023-05-05,0936,Aqua,MODIS,39,61.03,284.5,40.2,N,0
52.9335,-115.7952,313.9,2,1.4,2023-05-05,0936,Aqua,MODIS,54,61.03,283.6,38.2,N,0
52.9459,-115.7929,330.9,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288.2,86,N,0
52.9478,-115.822,323.9,2,1.4,2023-05-05,0936,Aqua,MODIS,74,61.03,286.6,64.4,N,0
52.9583,-115.7911,322.7,2,1.4,2023-05-05,0936,Aqua,MODIS,90,61.03,286,59.5,N,0
52.9602,-115.8203,370.6,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,292.6,334.8,N,0
52.9622,-115.8504,338.2,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,285.3,121.1,N,0
52.9727,-115.8191,304.4,2,1.4,2023-05-05,0936,Aqua,MODIS,42,61.03,284.5,22.6,N,0
52.9747,-115.8489,331.1,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,287.2,94.1,N,0
52.9775,-115.8438,322.2,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,286.1,63.3,N,0
53.1567,-115.6849,312.4,2,1.4,2023-05-05,0936,Aqua,MODIS,60,61.03,284.9,35.5,N,0
53.169,-115.6828,318.3,2,1.4,2023-05-05,0936,Aqua,MODIS,64,61.03,287.5,46.1,N,0
53.1711,-115.7126,318,2,1.4,2023-05-05,0936,Aqua,MODIS,39,61.03,287.1,42.4,N,0
53.1598,-115.6796,316.1,2,1.4,2023-05-05,0936,Aqua,MODIS,33,61.03,285,40,N,0
54.9904,-115.7261,352.8,2.8,1.6,2023-05-05,1113,Aqua,MODIS,100,61.03,289.3,301.8,N,0
54.9802,-115.6899,354.5,2.8,1.6,2023-05-05,1113,Aqua,MODIS,100,61.03,288.8,320.8,N,0
54.9776,-115.7371,319.4,2.8,1.6,2023-05-05,1113,Aqua,MODIS,53,61.03,284.5,76.4,N,0
54.9674,-115.7012,317.4,2.8,1.6,2023-05-05,1113,Aqua,MODIS,57,61.03,284.2,70.3,N,0
54.9885,-115.7357,342.1,2.8,1.6,2023-05-05,1113,Aqua,MODIS,100,61.03,287.1,209.4,N,0
54.9784,-115.6995,362.7,2.8,1.6,2023-05-05,1113,Aqua,MODIS,100,61.03,290.1,418.5,N,0
54.9671,-115.6588,306,2.8,1.6,2023-05-05,1113,Aqua,MODIS,30,61.03,283.5,37.5,N,0
54.9543,-115.67,301.7,2.8,1.6,2023-05-05,1113,Aqua,MODIS,3,61.03,282.3,26.4,N,0
54.9171,-116.1258,320.8,2.7,1.6,2023-05-05,1113,Aqua,MODIS,100,61.03,287.4,86.3,N,0
54.907,-116.0894,320.3,2.7,1.6,2023-05-05,1113,Aqua,MODIS,100,61.03,286,84.4,N,0
54.9141,-116.1362,316.1,2.7,1.6,2023-05-05,1113,Aqua,MODIS,93,61.03,286.6,66.9,N,0
54.904,-116.0994,319.5,2.7,1.6,2023-05-05,1113,Aqua,MODIS,99,61.03,286.2,80.9,N,0
52.9559,-115.8193,325.9,3.3,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,284.9,147.3,N,0
53.3199,-115.9228,359.2,3.1,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,286.9,447.6,N,0
53.3075,-115.8802,392.1,3.1,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,292.3,1112.4,N,0
53.3205,-115.9262,354.6,3.1,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,286,389,N,0
53.3083,-115.8834,395.1,3.1,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,293.2,1200.2,N,0
53.2961,-115.841,303.6,3.2,1.7,2023-05-05,1114,Aqua,MODIS,30,61.03,285.4,39.4,N,0
53.2947,-115.8947,338.6,3.1,1.7,2023-05-05,1114,Aqua,MODIS,88,61.03,288.3,210.3,N,0
53.2824,-115.8521,360.4,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,293.5,455.1,N,0
53.2701,-115.8095,392.4,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,294.4,1126.4,N,0
53.2577,-115.7663,349.3,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,288.9,330.7,N,0
53.2689,-115.8636,348.4,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,289.9,294.4,N,0
53.2565,-115.8206,364,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,292.9,507.3,N,0
53.244,-115.7775,381.6,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,295.5,858.4,N,0
53.2314,-115.734,335.6,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,286.8,203.6,N,0
53.2428,-115.8318,326.2,3.2,1.7,2023-05-05,1114,Aqua,MODIS,79,61.03,287,126.8,N,0
53.2303,-115.7886,336.6,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,288.3,195.2,N,0
53.2177,-115.7452,331.5,3.2,1.7,2023-05-05,1114,Aqua,MODIS,78,61.03,288.9,165.9,N,0
53.2292,-115.8429,325.4,3.2,1.7,2023-05-05,1114,Aqua,MODIS,87,61.03,286.1,117.8,N,0
53.2166,-115.7997,333.4,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,286.8,172.3,N,0
53.2039,-115.7564,317.3,3.2,1.7,2023-05-05,1114,Aqua,MODIS,32,61.03,286.2,77,N,0
53.1912,-115.7128,317.6,3.2,1.7,2023-05-05,1114,Aqua,MODIS,34,61.03,287.2,85.9,N,0
53.2154,-115.8536,316.9,3.2,1.7,2023-05-05,1114,Aqua,MODIS,64,61.03,282.4,75.8,N,0
53.2029,-115.8107,310.9,3.2,1.7,2023-05-05,1114,Aqua,MODIS,23,61.03,282,49.1,N,0
53.2461,-115.8375,324.9,3.2,1.7,2023-05-05,1114,Aqua,MODIS,61,61.03,287.3,117.3,N,0
53.2337,-115.7942,331.9,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,289.1,151,N,0
53.2213,-115.7506,323.2,3.2,1.7,2023-05-05,1114,Aqua,MODIS,0,61.03,289.4,109.2,N,0
53.22,-115.8054,332,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,286.8,159.7,N,0
53.2076,-115.7619,320.1,3.2,1.7,2023-05-05,1114,Aqua,MODIS,68,61.03,286.7,92.5,N,0
53.195,-115.7181,318.2,3.2,1.7,2023-05-05,1114,Aqua,MODIS,67,61.03,287.3,90.8,N,0
53.2187,-115.8595,319.7,3.2,1.7,2023-05-05,1114,Aqua,MODIS,78,61.03,282.8,94.7,N,0
53.2063,-115.8164,328.4,3.2,1.7,2023-05-05,1114,Aqua,MODIS,100,61.03,283.2,143.1,N,0
53.1686,-115.6854,311.5,3.2,1.7,2023-05-05,1114,Aqua,MODIS,45,61.03,285.8,65.8,N,0
54.856,-113.1315,321.2,1.1,1,2023-05-05,1816,Terra,MODIS,57,61.03,299.6,15.2,D,0
54.847,-113.1348,327.3,1.1,1,2023-05-05,1816,Terra,MODIS,69,61.03,300.9,20.6,D,0
54.8409,-113.087,334.6,1.1,1,2023-05-05,1816,Terra,MODIS,0,61.03,302.5,30.4,D,0
54.836,-113.1222,350.6,1.1,1,2023-05-05,1816,Terra,MODIS,0,61.03,302.5,60.2,D,0
54.9955,-115.7654,365.3,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,297.2,131,D,0
54.9936,-115.7465,380.9,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,300.1,205.3,D,0
54.9916,-115.727,406.5,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.1,392.4,D,0
54.9896,-115.7075,446.4,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,321.4,899.2,D,0
54.9876,-115.6879,378.1,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.5,187.6,D,0
54.9953,-115.7725,338.3,1.2,1.1,2023-05-05,1816,Terra,MODIS,89,61.03,294.5,48.3,D,0
54.9933,-115.7538,374.7,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,300.4,172.4,D,0
54.9913,-115.7344,390.5,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,303,265.5,D,0
54.9892,-115.715,434.1,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,317.1,709.1,D,0
54.9872,-115.6954,442.4,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,319.5,829,D,0
54.9835,-115.7566,391.9,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,299.6,277.4,D,0
54.9815,-115.7373,462.6,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,321.9,1209,D,0
54.9795,-115.7177,463.9,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,315.5,1231.1,D,0
54.9774,-115.6981,500,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,349,2175,D,0
54.9754,-115.6794,379.2,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.8,190.7,D,0
54.9716,-115.6428,327.8,1.2,1.1,2023-05-05,1816,Terra,MODIS,67,61.03,295.9,26.7,D,0
54.9717,-115.7401,350,1.2,1.1,2023-05-05,1816,Terra,MODIS,95,61.03,295.7,76.9,D,0
54.9697,-115.7203,353.7,1.2,1.1,2023-05-05,1816,Terra,MODIS,97,61.03,297.7,85.2,D,0
54.9676,-115.7007,384.3,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,303.2,221.5,D,0
54.9657,-115.6826,379.2,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,304,191.9,D,0
54.9599,-115.7229,320.5,1.2,1.1,2023-05-05,1816,Terra,MODIS,60,61.03,292.8,15.9,D,0
54.9579,-115.7037,369.1,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,300.5,143.9,D,0
54.956,-115.6856,377.2,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,307.4,182.9,D,0
54.9541,-115.6673,334.1,1.2,1.1,2023-05-05,1816,Terra,MODIS,87,61.03,300.5,38.1,D,0
54.9404,-115.7289,394.2,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,302.9,293.1,D,0
54.9384,-115.71,339.2,1.2,1.1,2023-05-05,1816,Terra,MODIS,90,61.03,293.5,47.2,D,0
54.9307,-115.7321,337.5,1.2,1.1,2023-05-05,1816,Terra,MODIS,89,61.03,296.5,45.3,D,0
53.5522,-114.9671,333.1,1.1,1.1,2023-05-05,1816,Terra,MODIS,84,61.03,303.2,28.9,D,0
53.5541,-114.9838,349.4,1.1,1.1,2023-05-05,1816,Terra,MODIS,95,61.03,304.2,63.2,D,0
53.5615,-114.9642,330.5,1.1,1.1,2023-05-05,1816,Terra,MODIS,84,61.03,305.3,25.5,D,0
53.5709,-114.9612,326.1,1.1,1.1,2023-05-05,1816,Terra,MODIS,63,61.03,304.2,18.7,D,0
53.6275,-115.1173,314.7,1.1,1.1,2023-05-05,1816,Terra,MODIS,53,61.03,303.2,8.3,D,0
53.6368,-115.1144,326,1.1,1.1,2023-05-05,1816,Terra,MODIS,80,61.03,303.1,21.6,D,0
53.6388,-115.1313,315.5,1.1,1.1,2023-05-05,1816,Terra,MODIS,53,61.03,300,9,D,0
53.8162,-114.7772,327.4,1.1,1.1,2023-05-05,1816,Terra,MODIS,81,61.03,303.8,19.9,D,0
53.8181,-114.7939,327.7,1.1,1.1,2023-05-05,1816,Terra,MODIS,61,61.03,304.8,20.4,D,0
53.8274,-114.791,331.3,1.1,1.1,2023-05-05,1816,Terra,MODIS,73,61.03,303.3,26.8,D,0
53.7079,-113.138,318.6,1,1,2023-05-05,1816,Terra,MODIS,66,61.03,305.4,7.1,D,0
53.7099,-113.1532,321.8,1,1,2023-05-05,1816,Terra,MODIS,72,61.03,305.2,10.6,D,0
54.5056,-113.6695,311,1.1,1,2023-05-05,1816,Terra,MODIS,46,61.03,294.1,6.3,D,0
54.8873,-116.1088,342.1,1.3,1.1,2023-05-05,1816,Terra,MODIS,91,61.03,301.5,58.7,D,0
54.8952,-116.0862,348.3,1.3,1.1,2023-05-05,1816,Terra,MODIS,95,61.03,302,72.3,D,0
54.8973,-116.1062,365.1,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.4,131.5,D,0
54.8992,-116.1259,367.3,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,303.8,140.3,D,0
54.9012,-116.1455,366.9,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,302.4,143.2,D,0
54.9032,-116.1651,313.1,1.3,1.1,2023-05-05,1816,Terra,MODIS,40,61.03,298.7,8,D,0
54.9071,-116.1033,365.8,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.4,134.1,D,0
54.9091,-116.1229,346.1,1.3,1.1,2023-05-05,1816,Terra,MODIS,94,61.03,302.4,60.9,D,0
54.9111,-116.1426,358.5,1.3,1.1,2023-05-05,1816,Terra,MODIS,99,61.03,302.4,106.6,D,0
54.9131,-116.1623,342,1.3,1.1,2023-05-05,1816,Terra,MODIS,91,61.03,299.7,57.1,D,0
54.917,-116.1004,325.5,1.3,1.1,2023-05-05,1816,Terra,MODIS,55,61.03,300.2,21.6,D,0
54.919,-116.1202,424.2,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,311,601.3,D,0
54.921,-116.1399,453.9,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,316.8,1081.7,D,0
54.923,-116.1595,401.5,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,309.5,365.9,D,0
54.925,-116.1789,344.5,1.3,1.1,2023-05-05,1816,Terra,MODIS,93,61.03,299.9,64.7,D,0
54.929,-116.1175,374.3,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,303.1,173.9,D,0
54.931,-116.1371,466,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,321.7,1338.1,D,0
54.9329,-116.1565,389.7,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,309,271.4,D,0
54.9349,-116.1759,376,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.2,188.3,D,0
54.9428,-116.1534,337,1.3,1.1,2023-05-05,1816,Terra,MODIS,86,61.03,296,44.4,D,0
54.9448,-116.1728,385,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.5,242,D,0
54.9468,-116.1924,354.1,1.3,1.1,2023-05-05,1816,Terra,MODIS,97,61.03,299.2,94,D,0
54.942,-116.1479,321.2,1.3,1.1,2023-05-05,1816,Terra,MODIS,62,61.03,295.4,19.1,D,0
54.9439,-116.1673,389.9,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,304.2,278.1,D,0
54.9458,-116.1869,376.1,1.3,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,301.5,191.2,D,0
54.9015,-115.643,323.5,1.2,1.1,2023-05-05,1816,Terra,MODIS,59,61.03,298.4,20.5,D,0
54.9034,-115.6623,406.7,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,308.8,391.1,D,0
54.9054,-115.6814,359,1.2,1.1,2023-05-05,1816,Terra,MODIS,99,61.03,303.7,103.9,D,0
54.9073,-115.7003,317.6,1.2,1.1,2023-05-05,1816,Terra,MODIS,38,61.03,297.4,14.3,D,0
54.9093,-115.7193,311.7,1.2,1.1,2023-05-05,1816,Terra,MODIS,41,61.03,296.1,9,D,0
54.9538,-116.1644,314.4,1.3,1.1,2023-05-05,1816,Terra,MODIS,37,61.03,293.7,11.2,D,0
54.9557,-116.184,335.3,1.3,1.1,2023-05-05,1816,Terra,MODIS,87,61.03,294,45.6,D,0
54.9132,-115.6598,392.8,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,306.5,278.7,D,0
54.9152,-115.6788,455.1,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,319.2,1047.6,D,0
54.9171,-115.6977,381.2,1.2,1.1,2023-05-05,1816,Terra,MODIS,100,61.03,305.7,206.5,D,0
54.9249,-115.6761,347.3,1.2,1.1,2023-05-05,1816,Terra,MODIS,94,61.03,297.2,66.2,D,0
54.9268,-115.6948,355.8,1.2,1.1,2023-05-05,1816,Terra,MODIS,98,61.03,299.5,94.2,D,0
54.9287,-115.7132,332.7,1.2,1.1,2023-05-05,1816,Terra,MODIS,86,61.03,297.1,34.9,D,0
53.1005,-115.6845,500,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,349,2012.3,D,0
53.0987,-115.6674,380.9,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,308.8,184.8,D,0
53.0968,-115.6503,326.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,72,61.03,299,21.4,D,0
53.0949,-115.6333,319.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,31,61.03,298.3,13.5,D,0
53.091,-115.6873,342.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,92,61.03,299.8,48.2,D,0
53.0892,-115.6702,328.4,1.2,1.1,2023-05-05,1817,Terra,MODIS,76,61.03,299,21.4,D,0
52.9908,-115.8816,382.1,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,295.1,202.3,D,0
52.9905,-115.9066,317.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,44,61.03,282.8,14.5,D,0
52.9886,-115.8893,394.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,294.1,277,D,0
52.9772,-115.8751,476.7,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,317.4,1427.8,D,0
52.9676,-115.8778,401.1,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,297.2,319.4,D,0
52.9657,-115.8605,409.6,1.2,1.1,2023-05-05,1817,Terra,MODIS,94,61.03,302.5,388.2,D,0
52.9619,-115.8259,386.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,94,61.03,300.5,220.8,D,0
52.96,-115.8089,370.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,294.6,135.9,D,0
52.9563,-115.7749,338.1,1.2,1.1,2023-05-05,1817,Terra,MODIS,81,61.03,287.5,39.7,D,0
52.9544,-115.7578,361.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,293.7,107.1,D,0
52.9525,-115.7407,321.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,77,61.03,294.9,15.7,D,0
52.9562,-115.8632,382.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,297.9,197.8,D,0
52.9543,-115.8457,355.7,1.2,1.1,2023-05-05,1817,Terra,MODIS,94,61.03,298.9,82.9,D,0
52.9524,-115.8284,379.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,305.4,179.2,D,0
52.9505,-115.8114,373.7,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,298.7,151.3,D,0
52.9486,-115.7946,390.6,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,297.6,242.8,D,0
52.9467,-115.7776,338.9,1.2,1.1,2023-05-05,1817,Terra,MODIS,70,61.03,291.4,41.7,D,0
52.9449,-115.7605,415.1,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,299.6,440.1,D,0
52.943,-115.7435,437.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,314.3,704.1,D,0
52.9411,-115.7263,408.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,310.6,376.2,D,0
52.9392,-115.7093,349,1.2,1.1,2023-05-05,1817,Terra,MODIS,95,61.03,300.7,66,D,0
52.9447,-115.8485,467.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,315.8,1220.8,D,0
52.9428,-115.8314,437.2,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,316.4,699.8,D,0
52.941,-115.8144,351.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,85,61.03,304,70.9,D,0
52.9391,-115.7973,370.4,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,307.1,137.4,D,0
52.9372,-115.7803,371.6,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,307.9,142.4,D,0
52.9354,-115.7633,384.4,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,302.7,206.8,D,0
52.9335,-115.7462,481.5,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,326.6,1519.7,D,0
52.9316,-115.7291,479.1,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,330.2,1461.3,D,0
52.9297,-115.712,451.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,327.8,904.6,D,0
52.9278,-115.695,397.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,313,287.8,D,0
52.9259,-115.6782,333.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,87,61.03,300.5,33.3,D,0
52.9352,-115.8515,349.6,1.2,1.1,2023-05-05,1817,Terra,MODIS,95,61.03,293.3,65.6,D,0
52.9333,-115.8343,433.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,308.8,654.3,D,0
52.9315,-115.8173,382.9,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,300.4,198,D,0
52.9296,-115.8002,346.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,94,61.03,301,59,D,0
52.9277,-115.7831,342.7,1.2,1.1,2023-05-05,1817,Terra,MODIS,87,61.03,305.5,49.4,D,0
52.9258,-115.7661,344.3,1.2,1.1,2023-05-05,1817,Terra,MODIS,93,61.03,302.9,53.3,D,0
52.924,-115.749,373.7,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,302.1,151.1,D,0
52.9221,-115.732,500,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,321.9,2011.1,D,0
52.9202,-115.715,500,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,341.4,2008.2,D,0
52.9183,-115.6979,444,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,328.3,788.4,D,0
52.9164,-115.6809,382.6,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,309,197.3,D,0
52.9146,-115.6641,325.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,57,61.03,300.4,22.1,D,0
52.9238,-115.8371,409.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,303.1,391.3,D,0
52.922,-115.8201,500,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,344,2029.9,D,0
52.9201,-115.803,411.8,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,320.6,408.3,D,0
52.9182,-115.7858,406.7,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,319.4,363.5,D,0
52.9163,-115.7687,372,1.2,1.1,2023-05-05,1817,Terra,MODIS,100,61.03,307.9,144.8,D,0
