system:index,NBR,NDVI,.geo
2863,0.35775554180145264,0.47175198793411255,"{""type"":""Point"",""coordinates"":[-115.27395783143582,53.18669774584842]}"
2864,0.3122613728046417,0.389009028673172,"{""type"":""Point"",""coordinates"":[-117.4248917767624,53.47068499830923]}"
2865,0.1925196796655655,0.3613501489162445,"{""type"":""Point"",""coordinates"":[-113.11140108138919,52.07038092078354]}"
2866,0.44382646679878235,0.5240704417228699,"{""type"":""Point"",""coordinates"":[-116.00431892068309,53.94073269756154]}"
2867,0.15676163136959076,0.26591727137565613,"{""type"":""Point"",""coordinates"":[-116.3337657437972,53.32126703314312]}"
2868,0.3989158272743225,0.5124786496162415,"{""type"":""Point"",""coordinates"":[-114.14733286139843,53.69404620013328]}"
2869,0.16739846765995026,0.29037901759147644,"{""type"":""Point"",""coordinates"":[-117.19445651142073,52.965102253331004]}"
2870,0.24090693891048431,0.31313130259513855,"{""type"":""Point"",""coordinates"":[-116.96621707783731,52.99497239378952]}"
2871,0.37071493268013,0.41631266474723816,"{""type"":""Point"",""coordinates"":[-113.27339415695744,54.936926412130255]}"
2872,0.39634042978286743,0.47779902815818787,"{""type"":""Point"",""coordinates"":[-114.92969248048021,53.53932950513634]}"
2873,0.7673740983009338,-0.06901925057172775,"{""type"":""Point"",""coordinates"":[-117.33108589018867,52.522252390026246]}"
2874,0.45556601881980896,0.5185927748680115,"{""type"":""Point"",""coordinates"":[-114.66831015044866,53.61989909436812]}"
2875,0.2578291893005371,0.3281278908252716,"{""type"":""Point"",""coordinates"":[-117.17035852797089,53.347594218418664]}"
2876,0.34116604924201965,0.4962999224662781,"{""type"":""Point"",""coordinates"":[-113.41103461154641,54.65144636168241]}"
2877,0.17168012261390686,0.2604425251483917,"{""type"":""Point"",""coordinates"":[-113.99058382661369,54.128664026671785]}"
2878,0.25590094923973083,0.36977994441986084,"{""type"":""Point"",""coordinates"":[-115.86659308154591,54.414888818776774]}"
2879,0.1861659288406372,0.25768983364105225,"{""type"":""Point"",""coordinates"":[-116.95113481679347,54.92961744298522]}"
2880,0.17268876731395721,0.29721200466156006,"{""type"":""Point"",""coordinates"":[-116.55540635377808,52.93690096073027]}"
2881,0.23298145830631256,0.3027808666229248,"{""type"":""Point"",""coordinates"":[-117.30394590773822,52.332848108048296]}"
2882,0.29721030592918396,0.34239593148231506,"{""type"":""Point"",""coordinates"":[-115.40375343754869,54.61040622843287]}"
2883,0.27302905917167664,0.3829163908958435,"{""type"":""Point"",""coordinates"":[-116.34254122764368,52.354791369403905]}"
2884,0.36704662442207336,0.46757972240448,"{""type"":""Point"",""coordinates"":[-116.06911209501177,54.117974215539505]}"
2885,0.4187849164009094,0.42774879932403564,"{""type"":""Point"",""coordinates"":[-113.58450354397088,54.53162080756378]}"
2886,-0.009143977425992489,0.16475480794906616,"{""type"":""Point"",""coordinates"":[-113.4046819677954,52.40385020881854]}"
2887,0.35028719902038574,0.3653188645839691,"{""type"":""Point"",""coordinates"":[-114.25179042866283,53.10932428516199]}"
2888,0.21473027765750885,0.2918689250946045,"{""type"":""Point"",""coordinates"":[-116.67731190897464,52.9678324049012]}"
2889,0.23681756854057312,0.31911349296569824,"{""type"":""Point"",""coordinates"":[-113.94436243980803,53.71096966622183]}"
2890,0.16749925911426544,0.3510221838951111,"{""type"":""Point"",""coordinates"":[-117.30792417913064,53.41567966109493]}"
2891,0.3564133942127228,0.39140573143959045,"{""type"":""Point"",""coordinates"":[-113.74735160900929,52.95269814260712]}"
2892,0.29697364568710327,0.48343920707702637,"{""type"":""Point"",""coordinates"":[-114.72226233166262,52.41975710783678]}"
2893,0.2782892882823944,0.324621319770813,"{""type"":""Point"",""coordinates"":[-116.5968565946683,54.65859761620737]}"
2894,0.3601985573768616,0.4176918864250183,"{""type"":""Point"",""coordinates"":[-117.08003065141975,54.241887276432266]}"
2895,0.3321799337863922,0.3897969424724579,"{""type"":""Point"",""coordinates"":[-115.1249050235934,52.18884349226181]}"
2896,0.24742773175239563,0.38185617327690125,"{""type"":""Point"",""coordinates"":[-116.10275478825591,53.9722876902876]}"
2897,0.3237628638744354,0.4748643636703491,"{""type"":""Point"",""coordinates"":[-113.73230234074512,52.571958535335824]}"
2898,0.10273648053407669,0.020045625045895576,"{""type"":""Point"",""coordinates"":[-116.9164722292885,52.01856483291113]}"
2899,0.7644513845443726,-0.07066579908132553,"{""type"":""Point"",""coordinates"":[-117.44172327559633,52.33508747744943]}"
2900,0.2857244610786438,0.38079842925071716,"{""type"":""Point"",""coordinates"":[-116.68437067613921,52.13007731364186]}"
2901,0.2544226050376892,0.37602782249450684,"{""type"":""Point"",""coordinates"":[-116.25677838364622,54.497398150199594]}"
2902,0.4658220112323761,-0.037361156195402145,"{""type"":""Point"",""coordinates"":[-117.46812903687675,52.57081128866042]}"
2903,0.3942621946334839,0.41851750016212463,"{""type"":""Point"",""coordinates"":[-113.45985028637625,55.001266321937905]}"
2904,0.11441858112812042,0.2864062190055847,"{""type"":""Point"",""coordinates"":[-116.63983033617329,54.50119404805787]}"
2905,0.21795536577701569,0.33138543367385864,"{""type"":""Point"",""coordinates"":[-116.0588359025882,52.73943096273598]}"
2906,0.3189597725868225,0.3471984267234802,"{""type"":""Point"",""coordinates"":[-115.10265098837168,54.60805423634401]}"
2907,0.030419783666729927,0.20751404762268066,"{""type"":""Point"",""coordinates"":[-115.8349215746784,52.21204092405656]}"
2908,0.3067094087600708,0.37413448095321655,"{""type"":""Point"",""coordinates"":[-113.92640237327468,54.97712662756433]}"
2909,0.22413606941699982,0.4283377528190613,"{""type"":""Point"",""coordinates"":[-115.12315233066273,52.63559300589915]}"
2910,0.24770642817020416,0.3087014853954315,"{""type"":""Point"",""coordinates"":[-116.33497371415665,52.43020739081202]}"
2911,0.29661211371421814,0.3644421398639679,"{""type"":""Point"",""coordinates"":[-115.38262473645267,53.51850157433496]}"
2913,0.0832277163863182,-0.07342378050088882,"{""type"":""Point"",""coordinates"":[-117.30562833033477,53.952136709855466]}"
2914,0.26899880170822144,0.3087542951107025,"{""type"":""Point"",""coordinates"":[-116.4659553959157,54.38590098476652]}"
2915,0.3388350009918213,0.37250515818595886,"{""type"":""Point"",""coordinates"":[-115.33779858613663,53.33112489074445]}"
2916,0.14784081280231476,0.16179975867271423,"{""type"":""Point"",""coordinates"":[-114.89678740331155,54.12048225921347]}"
2917,0.2887812852859497,0.4668930470943451,"{""type"":""Point"",""coordinates"":[-114.60567358431808,52.149088178415575]}"
2918,0.06835442781448364,-0.02637086622416973,"{""type"":""Point"",""coordinates"":[-113.23226069688756,53.01287369544648]}"
2919,0.35960492491722107,0.4269085228443146,"{""type"":""Point"",""coordinates"":[-116.0464037481427,54.96006236244633]}"
2920,0.2756477892398834,0.35608571767807007,"{""type"":""Point"",""coordinates"":[-115.63178096215687,53.07471788524857]}"
2921,0.31462475657463074,0.4277476370334625,"{""type"":""Point"",""coordinates"":[-113.9108340551733,54.441002496773514]}"
2922,0.31353238224983215,0.37133392691612244,"{""type"":""Point"",""coordinates"":[-115.50012271475025,52.16603797137647]}"
2924,0.356375515460968,0.3867861032485962,"{""type"":""Point"",""coordinates"":[-115.30682770654434,54.88493909049252]}"
2925,0.3536984622478485,0.39814338088035583,"{""type"":""Point"",""coordinates"":[-116.78727515626707,53.79274345691687]}"
2926,0.43616047501564026,0.5599159002304077,"{""type"":""Point"",""coordinates"":[-116.22605943038636,53.71529415222814]}"
2927,0.2778167426586151,0.39580237865448,"{""type"":""Point"",""coordinates"":[-113.82384712120293,53.70244735865868]}"
2928,0.40116411447525024,0.4851784110069275,"{""type"":""Point"",""coordinates"":[-114.30714749416912,53.54078890142697]}"
2929,0.20042350888252258,0.3907332420349121,"{""type"":""Point"",""coordinates"":[-113.9690822172596,52.3196102739697]}"
2930,0.17235562205314636,0.34004274010658264,"{""type"":""Point"",""coordinates"":[-116.05681558178412,54.40271457795202]}"
2931,0.27678629755973816,0.16988417506217957,"{""type"":""Point"",""coordinates"":[-113.53120245611471,53.0371906193021]}"
2932,0.396144837141037,0.4750320017337799,"{""type"":""Point"",""coordinates"":[-115.46249486974729,53.14820285165985]}"
2933,0.23360590636730194,0.3740508556365967,"{""type"":""Point"",""coordinates"":[-114.8403771603905,53.026410063620354]}"
2934,0.3366442024707794,0.3501100242137909,"{""type"":""Point"",""coordinates"":[-115.38931415715744,53.7881684473841]}"
2935,0.3434183895587921,0.3420517146587372,"{""type"":""Point"",""coordinates"":[-113.96140416077066,54.65167978106068]}"
2936,0.4432322084903717,0.5178427696228027,"{""type"":""Point"",""coordinates"":[-114.99691434726627,53.462181415668596]}"
2937,0.3370325565338135,0.3616352081298828,"{""type"":""Point"",""coordinates"":[-115.65989362516063,54.02389954537544]}"
2938,0.10791883617639542,0.2113773673772812,"{""type"":""Point"",""coordinates"":[-116.06660562518911,53.657507865525254]}"
2939,0.4017937183380127,0.45885902643203735,"{""type"":""Point"",""coordinates"":[-116.50345769846002,53.4700836535479]}"
2940,0.3722006380558014,0.4614567756652832,"{""type"":""Point"",""coordinates"":[-114.51837592781256,54.37374495584757]}"
2941,0.2706136703491211,0.326977014541626,"{""type"":""Point"",""coordinates"":[-116.4343816023233,54.942507685486355]}"
2942,0.41143280267715454,0.5120753049850464,"{""type"":""Point"",""coordinates"":[-117.1088078995586,54.698725363368276]}"
2943,0.32610023021698,0.4323996901512146,"{""type"":""Point"",""coordinates"":[-114.05847477887752,53.84517310450762]}"
2944,0.22632794082164764,0.304964542388916,"{""type"":""Point"",""coordinates"":[-116.16060346180495,52.401643217841176]}"
2945,0.18043363094329834,0.29053205251693726,"{""type"":""Point"",""coordinates"":[-115.18239082449168,52.85506584386067]}"
2946,0.03716220334172249,0.2849987745285034,"{""type"":""Point"",""coordinates"":[-117.47460804278396,54.13986109514161]}"
2947,0.4711567163467407,0.5048374533653259,"{""type"":""Point"",""coordinates"":[-114.50182285852854,54.68726211674524]}"
2948,0.16235654056072235,0.28509607911109924,"{""type"":""Point"",""coordinates"":[-114.48504266798996,52.67186467846765]}"
2949,0.24967658519744873,0.34606650471687317,"{""type"":""Point"",""coordinates"":[-115.69977897510226,52.26056459351859]}"
2950,0.44057321548461914,0.5102773308753967,"{""type"":""Point"",""coordinates"":[-114.38389512779264,53.55994306767605]}"
2951,0.1773769110441208,0.26146960258483887,"{""type"":""Point"",""coordinates"":[-114.04752859225337,54.51108536287291]}"
2952,0.23904547095298767,0.19521060585975647,"{""type"":""Point"",""coordinates"":[-113.43249886353554,52.872243630861156]}"
2953,0.3327171802520752,0.47231999039649963,"{""type"":""Point"",""coordinates"":[-114.05346567851113,53.701958124014496]}"
2954,0.3389935791492462,0.4261096715927124,"{""type"":""Point"",""coordinates"":[-114.66332689309051,53.27486869503278]}"
2955,0.4216988980770111,0.5019025802612305,"{""type"":""Point"",""coordinates"":[-116.73303000806898,53.42478496079655]}"
2956,0.16307814419269562,0.3078598976135254,"{""type"":""Point"",""coordinates"":[-113.53903472466018,53.78594413975985]}"
2957,0.12721039354801178,0.23176147043704987,"{""type"":""Point"",""coordinates"":[-114.09323876847684,54.55747904671092]}"
2958,0.47902870178222656,0.5666038393974304,"{""type"":""Point"",""coordinates"":[-114.45926906072434,53.49642071866572]}"
2959,0.28673624992370605,-0.012689827010035515,"{""type"":""Point"",""coordinates"":[-117.38962377080912,52.52575265821848]}"
2960,0.043158985674381256,0.21586650609970093,"{""type"":""Point"",""coordinates"":[-116.16084158714632,54.85417193715739]}"
2961,0.26202550530433655,0.41217201948165894,"{""type"":""Point"",""coordinates"":[-113.0050767221452,53.9606814985693]}"
2962,0.39742153882980347,0.4917203485965729,"{""type"":""Point"",""coordinates"":[-115.26114876905402,53.00495928681568]}"
2963,8.017102954909205E-4,0.16655583679676056,"{""type"":""Point"",""coordinates"":[-114.92633768126012,54.70445327791827]}"
2964,0.2438649833202362,0.29962050914764404,"{""type"":""Point"",""coordinates"":[-113.00763292592147,52.49990425850672]}"
2965,-0.04282749816775322,0.1687701940536499,"{""type"":""Point"",""coordinates"":[-116.6959700053897,54.41843401920232]}"
2966,0.2937672734260559,0.34946757555007935,"{""type"":""Point"",""coordinates"":[-116.69705204672674,54.05197098942261]}"
2967,0.33265677094459534,0.4232591390609741,"{""type"":""Point"",""coordinates"":[-115.93638117939761,54.65862987538197]}"
2968,0.2521321475505829,0.29103368520736694,"{""type"":""Point"",""coordinates"":[-113.59023186570901,53.17855909411245]}"
2969,0.2673725485801697,0.3372347950935364,"{""type"":""Point"",""coordinates"":[-117.19635541588079,53.47959580694796]}"
2970,0.246093288064003,0.34329694509506226,"{""type"":""Point"",""coordinates"":[-115.5704863598517,53.50506579249973]}"
2971,0.426643967628479,0.5112528204917908,"{""type"":""Point"",""coordinates"":[-113.60801917098851,54.03092691954316]}"
2972,-0.010366570204496384,0.10782067477703094,"{""type"":""Point"",""coordinates"":[-117.00281183558432,52.289891001431]}"
2973,0.24686451256275177,0.34529411792755127,"{""type"":""Point"",""coordinates"":[-113.1515729420036,52.31574818495789]}"
2974,0.21384380757808685,0.292007714509964,"{""type"":""Point"",""coordinates"":[-116.62737877269956,52.948578646583705]}"
2975,0.2377438098192215,0.43068909645080566,"{""type"":""Point"",""coordinates"":[-116.43542813133375,53.061313216914506]}"
2976,0.2888531982898712,0.33305901288986206,"{""type"":""Point"",""coordinates"":[-115.13879471051732,52.79187271146868]}"
2977,-0.04607808589935303,0.033476393669843674,"{""type"":""Point"",""coordinates"":[-117.16179226198514,52.66850729653753]}"
2978,0.36134180426597595,0.5098428726196289,"{""type"":""Point"",""coordinates"":[-114.83351358526883,52.40767106748425]}"
2979,0.42540648579597473,0.5199620127677917,"{""type"":""Point"",""coordinates"":[-116.30718791072078,53.83455353056564]}"
2980,0.25860050320625305,0.416202574968338,"{""type"":""Point"",""coordinates"":[-113.88760690582355,53.453455879589754]}"
2981,0.1560271978378296,0.28409507870674133,"{""type"":""Point"",""coordinates"":[-114.10245704052147,53.453919816990506]}"
2982,0.30074015259742737,0.36341580748558044,"{""type"":""Point"",""coordinates"":[-115.02551556481468,52.18463670729546]}"
2983,0.4507876932621002,0.536056637763977,"{""type"":""Point"",""coordinates"":[-115.24238528310858,54.39372928469222]}"
2984,0.2607674300670624,0.2961897850036621,"{""type"":""Point"",""coordinates"":[-113.39096801274816,52.763274954732815]}"
2985,0.25348961353302,0.4187672734260559,"{""type"":""Point"",""coordinates"":[-114.70698336685693,53.5872458411842]}"
2986,0.37869662046432495,0.4015571177005768,"{""type"":""Point"",""coordinates"":[-116.82213654875558,54.27011038506997]}"
2987,0.3295513093471527,0.37160351872444153,"{""type"":""Point"",""coordinates"":[-115.03072080251833,54.49944816081902]}"
2988,0.15750965476036072,0.3109004497528076,"{""type"":""Point"",""coordinates"":[-113.51285617504803,53.131655680794886]}"
2989,0.4148207902908325,0.5130981802940369,"{""type"":""Point"",""coordinates"":[-117.47872865419397,54.749012474556]}"
2990,0.38302353024482727,0.4697270691394806,"{""type"":""Point"",""coordinates"":[-116.85299106633286,54.237415191883464]}"
2991,0.1422889679670334,0.31660062074661255,"{""type"":""Point"",""coordinates"":[-115.88582127585236,53.366538558952556]}"
2992,0.3482397794723511,0.4473482668399811,"{""type"":""Point"",""coordinates"":[-116.30663838733383,54.29954981027001]}"
2993,0.285347044467926,0.4151970446109772,"{""type"":""Point"",""coordinates"":[-113.3716810724686,52.56384755416182]}"
2994,0.2321006953716278,0.3305552899837494,"{""type"":""Point"",""coordinates"":[-115.4546022107521,53.218549089298804]}"
2995,0.1187429130077362,0.3231186866760254,"{""type"":""Point"",""coordinates"":[-113.31734867731905,53.86057742781353]}"
2996,0.22583064436912537,0.37670713663101196,"{""type"":""Point"",""coordinates"":[-115.51153543566673,52.26266797125627]}"
2997,0.3231012523174286,0.3760626018047333,"{""type"":""Point"",""coordinates"":[-115.09621052111031,54.75039573693518]}"
2998,0.41432151198387146,0.4948177635669708,"{""type"":""Point"",""coordinates"":[-115.23238342747112,53.97849459296371]}"
2999,0.22391723096370697,0.40910017490386963,"{""type"":""Point"",""coordinates"":[-113.69869488555092,53.680622357774034]}"
3000,0.05750560015439987,0.19872167706489563,"{""type"":""Point"",""coordinates"":[-116.47253494040478,53.42300262789774]}"
3001,0.27811071276664734,0.41410374641418457,"{""type"":""Point"",""coordinates"":[-113.21375898855233,52.13095914835652]}"
3002,0.37612923979759216,0.5068967938423157,"{""type"":""Point"",""coordinates"":[-114.88949613814631,53.43131478351004]}"
3003,0.1936691254377365,-0.009390530176460743,"{""type"":""Point"",""coordinates"":[-114.08604121132097,53.061160224305866]}"
3004,0.24686430394649506,0.30378177762031555,"{""type"":""Point"",""coordinates"":[-116.91022925815582,52.73733290011341]}"
3005,0.40504392981529236,0.4409967064857483,"{""type"":""Point"",""coordinates"":[-114.56173153707705,54.53862293647934]}"
3006,0.29719796776771545,0.39215269684791565,"{""type"":""Point"",""coordinates"":[-117.2901542627625,54.440907606907814]}"
3007,0.39821168780326843,0.43636780977249146,"{""type"":""Point"",""coordinates"":[-115.34730068435843,54.91696167495667]}"
3008,0.26587599515914917,0.3524134159088135,"{""type"":""Point"",""coordinates"":[-115.56295809477012,52.272167191492315]}"
3009,0.13251423835754395,0.24477611482143402,"{""type"":""Point"",""coordinates"":[-117.38768416058072,52.369939982142704]}"
3010,0.24670270085334778,0.3558979332447052,"{""type"":""Point"",""coordinates"":[-114.76927166208739,52.433135333527986]}"
3011,0.252078115940094,0.35393252968788147,"{""type"":""Point"",""coordinates"":[-117.13922732472236,52.31557121407204]}"
3012,0.31264790892601013,0.3419427275657654,"{""type"":""Point"",""coordinates"":[-115.06261097247364,52.11090932377802]}"
3013,0.31775110960006714,0.4160184860229492,"{""type"":""Point"",""coordinates"":[-115.39134053969133,54.16519378740636]}"
3014,0.365726113319397,0.4268636107444763,"{""type"":""Point"",""coordinates"":[-116.93907249305443,54.561386373009086]}"
3015,-0.04190129414200783,0.10018379986286163,"{""type"":""Point"",""coordinates"":[-117.38882733615755,54.15019018465531]}"
3016,-0.12506680190563202,0.03558875247836113,"{""type"":""Point"",""coordinates"":[-113.28913689982843,53.57650457263216]}"
3017,0.20326678454875946,0.3266761898994446,"{""type"":""Point"",""coordinates"":[-116.29479173308377,52.96960798628971]}"
3018,0.23797282576560974,0.415494441986084,"{""type"":""Point"",""coordinates"":[-115.38527697865678,52.45700066682687]}"
3019,0.3736531138420105,0.4358345568180084,"{""type"":""Point"",""coordinates"":[-114.97116166515669,52.269858560849435]}"
3020,0.18537160754203796,0.295173704624176,"{""type"":""Point"",""coordinates"":[-115.87206664136872,52.36293099463342]}"
3021,0.37622904777526855,0.3778839409351349,"{""type"":""Point"",""coordinates"":[-113.97442595655438,54.975603178407496]}"
3022,0.28997868299484253,0.37554165720939636,"{""type"":""Point"",""coordinates"":[-114.79251898941419,54.37226267922594]}"
3023,0.3042077124118805,0.4394204318523407,"{""type"":""Point"",""coordinates"":[-115.42146890961803,52.19598898420766]}"
3024,0.30084139108657837,0.4893741011619568,"{""type"":""Point"",""coordinates"":[-114.26347564455466,52.38982239243275]}"
3025,0.2544189989566803,0.3447346091270447,"{""type"":""Point"",""coordinates"":[-116.10958727466148,52.22848734842093]}"
3026,0.19507063925266266,0.3758690357208252,"{""type"":""Point"",""coordinates"":[-113.09892419316613,52.43951899883255]}"
3027,0.2878414988517761,0.3395289182662964,"{""type"":""Point"",""coordinates"":[-116.6776499323422,53.651996927305575]}"
3028,0.27110961079597473,0.42232799530029297,"{""type"":""Point"",""coordinates"":[-114.95122272424841,53.19128600962485]}"
3029,0.23669083416461945,0.3361477553844452,"{""type"":""Point"",""coordinates"":[-117.04910540509259,52.86366464314037]}"
3030,0.2692064940929413,0.451955109834671,"{""type"":""Point"",""coordinates"":[-114.71674800732357,52.32386101911602]}"
3031,0.2075253278017044,0.3451097011566162,"{""type"":""Point"",""coordinates"":[-117.22968093779356,53.844043649037395]}"
3032,-0.04263964667916298,0.03612073138356209,"{""type"":""Point"",""coordinates"":[-113.09179604720664,52.21153983072955]}"
3033,0.3191397786140442,0.4029405415058136,"{""type"":""Point"",""coordinates"":[-115.42919930484004,54.46065959299342]}"
3034,0.32280993461608887,0.38551342487335205,"{""type"":""Point"",""coordinates"":[-115.85416486551945,52.59404570589902]}"
3035,0.4266042411327362,0.528630256652832,"{""type"":""Point"",""coordinates"":[-115.33490000578666,54.003047592341]}"
3036,0.33752861618995667,0.4938013255596161,"{""type"":""Point"",""coordinates"":[-115.00100693786673,52.899736094239245]}"
3037,0.2850656807422638,0.32257789373397827,"{""type"":""Point"",""coordinates"":[-115.78522994496255,52.68989050590946]}"
3038,0.2296525239944458,0.2776978313922882,"{""type"":""Point"",""coordinates"":[-116.97170595387766,54.167035631950526]}"
3039,0.2817752957344055,0.4129088819026947,"{""type"":""Point"",""coordinates"":[-116.4039606819835,53.51228996749789]}"
3040,0.21821840107440948,0.3388098478317261,"{""type"":""Point"",""coordinates"":[-114.03990968449538,52.258485903613796]}"
3041,0.3121727406978607,0.3208274841308594,"{""type"":""Point"",""coordinates"":[-114.99873887636899,54.58496797503514]}"
3042,0.2636864185333252,0.4038495719432831,"{""type"":""Point"",""coordinates"":[-114.3506215691649,53.91236392353284]}"
3043,0.20886282622814178,0.2698003947734833,"{""type"":""Point"",""coordinates"":[-116.39537730125252,52.52845987340235]}"
3044,0.4050750732421875,-0.04892086237668991,"{""type"":""Point"",""coordinates"":[-116.94607932780347,52.23316574134348]}"
3045,0.24821209907531738,0.3489237427711487,"{""type"":""Point"",""coordinates"":[-114.78357262094724,54.56596745291953]}"
3046,0.09532565623521805,0.2566371560096741,"{""type"":""Point"",""coordinates"":[-113.24503209951611,52.86662430025686]}"
3047,0.20815449953079224,0.306894451379776,"{""type"":""Point"",""coordinates"":[-117.02435558751098,52.88212879476381]}"
3048,0.4080846905708313,0.49738749861717224,"{""type"":""Point"",""coordinates"":[-114.15889028589179,52.846251740469015]}"
3049,0.3559475243091583,0.37921008467674255,"{""type"":""Point"",""coordinates"":[-115.70440457770124,54.83871311869856]}"
3050,0.33755719661712646,0.4413953423500061,"{""type"":""Point"",""coordinates"":[-113.4255590522179,52.49344125348491]}"
3051,0.0642365887761116,0.21190229058265686,"{""type"":""Point"",""coordinates"":[-116.11770205507598,53.21604748388472]}"
3052,0.4076719880104065,0.5000578761100769,"{""type"":""Point"",""coordinates"":[-114.5388210846761,54.19755604314588]}"
3053,0.30503708124160767,0.34077945351600647,"{""type"":""Point"",""coordinates"":[-117.46510687388422,52.8344332631421]}"
3054,0.3082694411277771,0.33324357867240906,"{""type"":""Point"",""coordinates"":[-116.94939062855262,54.693087330763056]}"
3055,0.38504499197006226,0.46556898951530457,"{""type"":""Point"",""coordinates"":[-113.29162158939488,54.925141496455105]}"
3056,0.43491101264953613,0.5669693350791931,"{""type"":""Point"",""coordinates"":[-115.42835790465107,53.90803180402582]}"
3057,0.4449644684791565,0.5211312174797058,"{""type"":""Point"",""coordinates"":[-113.0677540578436,53.43409877908324]}"
3058,0.26654037833213806,0.4922282099723816,"{""type"":""Point"",""coordinates"":[-115.02677884766065,52.995525602523564]}"
3059,0.04945250600576401,0.20671634376049042,"{""type"":""Point"",""coordinates"":[-113.82307643888944,53.53797620769613]}"
3060,0.02581448294222355,0.26694491505622864,"{""type"":""Point"",""coordinates"":[-116.05276040500907,53.2821442990773]}"
3061,0.3823802173137665,0.4831337630748749,"{""type"":""Point"",""coordinates"":[-114.0048222446491,53.75001662691481]}"
3062,0.42197754979133606,0.5121873021125793,"{""type"":""Point"",""coordinates"":[-115.61049044936651,53.38979213302565]}"
3063,0.38971757888793945,0.5251415371894836,"{""type"":""Point"",""coordinates"":[-116.29482648686246,54.298084632813264]}"
3064,0.3952506482601166,0.4619077444076538,"{""type"":""Point"",""coordinates"":[-114.97660688737011,54.39800896401761]}"
3065,0.35614702105522156,0.4638686180114746,"{""type"":""Point"",""coordinates"":[-116.02339747850321,53.86481246584136]}"
3066,0.2589370310306549,0.27191364765167236,"{""type"":""Point"",""coordinates"":[-117.1918675599162,54.34113914039628]}"
3067,0.3547850251197815,0.45161473751068115,"{""type"":""Point"",""coordinates"":[-115.41454591673487,53.6102288664638]}"
3068,0.23076923191547394,0.2983323037624359,"{""type"":""Point"",""coordinates"":[-115.98908400814494,52.20336930413464]}"
3069,0.33382269740104675,0.3941625952720642,"{""type"":""Point"",""coordinates"":[-117.02906386929168,54.48866267987166]}"
3070,0.4019765853881836,0.5257191061973572,"{""type"":""Point"",""coordinates"":[-117.3623111001526,54.753462301594375]}"
3071,0.2714608609676361,0.3462725579738617,"{""type"":""Point"",""coordinates"":[-115.51241546385596,53.21418835862455]}"
3072,0.548300564289093,0.4988820552825928,"{""type"":""Point"",""coordinates"":[-113.13653226167266,53.626434667782]}"
3073,0.2317488044500351,0.34278565645217896,"{""type"":""Point"",""coordinates"":[-117.21928347233049,52.67705946058433]}"
3074,0.3371259868144989,0.45979154109954834,"{""type"":""Point"",""coordinates"":[-115.73275780427883,52.467415920527884]}"
3075,0.10654482990503311,0.19436201453208923,"{""type"":""Point"",""coordinates"":[-113.80950671033902,53.94826432105439]}"
3076,0.3975360095500946,0.5332459211349487,"{""type"":""Point"",""coordinates"":[-116.04518505112529,52.90434379530144]}"
3077,0.18446899950504303,0.005940362811088562,"{""type"":""Point"",""coordinates"":[-113.07764528394245,52.28786497652076]}"
3078,0.3025869131088257,0.31756651401519775,"{""type"":""Point"",""coordinates"":[-114.08378615331135,54.36354994964553]}"
3079,0.4527526795864105,0.5683904886245728,"{""type"":""Point"",""coordinates"":[-117.1090866249198,54.80101744236327]}"
3080,0.29548022150993347,0.3467995524406433,"{""type"":""Point"",""coordinates"":[-115.47449973133563,54.62013675990236]}"
3081,0.16082286834716797,0.35021427273750305,"{""type"":""Point"",""coordinates"":[-113.10306581962506,53.063329510560585]}"
3082,0.2003842443227768,0.2799246311187744,"{""type"":""Point"",""coordinates"":[-116.98595606391028,52.466185336677874]}"
3083,0.3908325433731079,0.442641943693161,"{""type"":""Point"",""coordinates"":[-114.04593813871011,53.91847573588493]}"
3084,0.33899709582328796,0.41002556681632996,"{""type"":""Point"",""coordinates"":[-117.2205047903722,53.53791215854283]}"
3085,0.043322302401065826,0.1499459594488144,"{""type"":""Point"",""coordinates"":[-116.21775371120209,53.42056109737891]}"
3086,0.3430514931678772,0.38394904136657715,"{""type"":""Point"",""coordinates"":[-116.64240120894338,54.096040908546286]}"
3087,0.052585579454898834,0.2437177300453186,"{""type"":""Point"",""coordinates"":[-114.20563696443041,52.01785338749703]}"
3088,-0.042805399745702744,0.1744910627603531,"{""type"":""Point"",""coordinates"":[-113.961678325233,54.49927647422449]}"
3089,0.24650642275810242,0.2753623127937317,"{""type"":""Point"",""coordinates"":[-115.641869194895,54.60419109622595]}"
3090,0.16042397916316986,0.33131295442581177,"{""type"":""Point"",""coordinates"":[-115.52163658681835,52.09106660549667]}"
3091,0.28829601407051086,0.3166963756084442,"{""type"":""Point"",""coordinates"":[-117.48090888541462,54.33063972752707]}"
3092,-0.19147899746894836,0.09825591742992401,"{""type"":""Point"",""coordinates"":[-116.4932634714593,52.527876335370166]}"
3093,0.2738898694515228,0.3328515291213989,"{""type"":""Point"",""coordinates"":[-113.24727369080321,52.687599603666655]}"
3094,0.3367043137550354,0.33398231863975525,"{""type"":""Point"",""coordinates"":[-113.29883155111987,54.89127554792979]}"
3095,0.5182967782020569,0.43228772282600403,"{""type"":""Point"",""coordinates"":[-114.13877041267955,54.25801624041901]}"
3096,0.0880812555551529,0.27347344160079956,"{""type"":""Point"",""coordinates"":[-115.86667401048678,53.01804767791944]}"
3097,0.33400973677635193,0.3670421838760376,"{""type"":""Point"",""coordinates"":[-114.62678025015661,54.79961849140838]}"
